country_name,region_name,city_name,Longitude,latitude,city_id
Ghana,Central Region,Komenda/Edina/Eguafo/Abirem,-1.4399592897951643,5.1302015,1.0013999999999998
Ghana,Central Region,Mfantsiman Municipal District,-1.0347208987827945,5.27644145,1.0014999999999998
Ghana,Central Region,Twifo Ati-Morkwa,-1.57822136908747,5.61529845,1.0015999999999998
Ghana,Central Region,Twifo Hemang Lower Denkyira,-1.400909488533831,5.3782841999999995,1.0016999999999998
Ghana,Central Region,Upper Denkyira East,-1.7392083577729605,5.835234249999999,1.0017999999999998
Ghana,Central Region,Upper Denkyira West,-2.069310712663536,6.10783305,1.0018999999999998
Ghana,Eastern Region,Akuapim North,-0.2065929069518217,5.94948855,1.0001
Ghana,Eastern Region,Akuapim South,-0.21765978612421655,5.84176355,1.0002
Ghana,Eastern Region,Akyemansa,-1.1154643957994261,6.0815994,1.0003
Ghana,Eastern Region,Asuogyaman,0.09525987074856489,6.36279085,1.0004
Ghana,Eastern Region,Atiwa,-0.5972962333595152,6.3954833,1.0005
Ghana,Eastern Region,Ayensuano,-0.4499371931032161,5.94469995,1.0006
Ghana,Eastern Region,Birim Central,-1.0048095949359637,5.973917350000001,1.0007
Ghana,Eastern Region,Birim North,-1.0227179329305507,6.3681437,1.0008
Ghana,Eastern Region,Birim South,-1.0300023002970835,5.9006620000000005,1.0009
Ghana,Eastern Region,Denkyembour,-0.8145345635483456,6.056189,1.001
Ghana,Eastern Region,Fanteakwa,-0.36254605032666193,6.497616949999999,1.0010999999999999
Ghana,Eastern Region,Kwaebibirem,-0.87590978580917,6.2335975999999995,1.0011999999999999
Ghana,Eastern Region,Kwahu Afram Plains South,-0.46038029006542325,6.8854777,1.0012999999999999
Ghana,Eastern Region,Kwahu East,-0.8100945984641604,6.73342465,1.0013999999999998
Ghana,Eastern Region,Kwahu South,-0.5910773054110778,6.627864499999999,1.0014999999999998
Ghana,Eastern Region,Kwahu West,-0.7284560879725313,6.4911825499999996,1.0015999999999998
Ghana,Eastern Region,Lower Manya Krobo,-0.04049756901746268,6.2127831,1.0016999999999998
Ghana,Eastern Region,New Juaben,-0.2652968,6.0899008,1.0017999999999998
Ghana,Eastern Region,Nsawam Adoagyiri,-0.35387208041308893,5.8064741,1.0018999999999998
Ghana,Eastern Region,Upper Manya Krobo,-0.13442938614610817,6.40201115,1.0019999999999998
Ghana,Eastern Region,Upper West Akim,-0.5400571961992242,5.80678025,1.0020999999999998
Ghana,Eastern Region,West Akim,-0.6831805475792303,5.9070609,1.0021999999999998
Ghana,Eastern Region,Yilo Krobo,-0.16740177975580778,6.1564095000000005,1.0022999999999997
Ghana,Greater Accra Region,Accra,-0.2012376,5.5571096,1.0001
Ghana,Greater Accra Region,Ada East,0.5495681616300845,5.8761016,1.0002
Ghana,Greater Accra Region,Ada West,0.42037025702696884,5.9040093,1.0003
Ghana,Greater Accra Region,Adenta,-0.1690967,5.7042433,1.0004
Ghana,Greater Accra Region,Ashaiman,-0.029529,5.694385,1.0005
