country_name,region_name,city_name,Longitude,latitude,city_id
Nigeria,Akwa Ibom State,Uruan,8.074886973470624,5.0034754,2.002900000000006
Nigeria,Akwa Ibom State,Urue Offong/Oruko,8.16880139056803,4.722390900000001,2.0030000000000063
Nigeria,Akwa Ibom State,Uyo,7.924791,5.0322447,2.0031000000000065
Nigeria,Anambra,Aguata,7.0916316,6.01397,2.0001
Nigeria,Anambra,Anambra East,6.7968582,6.2527902,2.0002000000000004
Nigeria,Anambra,Anambra West,6.9352936,6.628651,2.0003000000000006
Nigeria,Anambra,Anaocha,7.021171370313768,6.0922999,2.000400000000001
Nigeria,Anambra,Awka North,7.058343655240461,6.34178755,2.000500000000001
Nigeria,Anambra,Awka South,7.0943469415059655,6.19405605,2.0006000000000013
Nigeria,Anambra,Ayamelum,6.8672755,6.4272585,2.0007000000000015
Nigeria,Anambra,Dunukofia,6.9780011462764495,6.2738049,2.0008000000000017
Nigeria,Anambra,Ekwusigo,6.840200353859071,5.9883647,2.000900000000002
Nigeria,Anambra,Idemili North,6.885697107849618,6.13714625,2.001000000000002
Nigeria,Anambra,Idemili South,6.833237248297729,6.0722537,2.0011000000000023
Nigeria,Anambra,Ihiala,6.8601091,5.8552964,2.0012000000000025
Nigeria,Anambra,Njikoka,6.993784205355688,6.1892624,2.0013000000000027
Nigeria,Anambra,Nnewi North,6.91201584625799,6.0062320499999995,2.001400000000003
Nigeria,Anambra,Nnewi South,6.9807065781309365,5.9604744499999995,2.001500000000003
Nigeria,Anambra,Ogbaru,6.76099690724087,5.9212864,2.0016000000000034
Nigeria,Anambra,Onitsha North,6.802854813426453,6.1506953499999995,2.0017000000000036
Nigeria,Anambra,Onitsha South,6.773247019073018,6.13936475,2.001800000000004
Nigeria,Anambra,Orumba North,7.162569595915986,6.113402150000001,2.001900000000004
Nigeria,Anambra,Orumba South,7.204919877906828,5.989224849999999,2.002000000000004
Nigeria,Anambra,Oyi,6.9073480096803745,6.23959565,2.0021000000000044
Nigeria,Bauchi,Alkaleri,10.430836589611221,9.89681595,2.0001
Nigeria,Bauchi,Bauchi,9.8454417,10.3147618,2.0002000000000004
Nigeria,Bauchi,Bogoro,9.620027211743103,9.6369083,2.0003000000000006
Nigeria,Bauchi,Damban,10.766686785344458,11.61760605,2.000400000000001
Nigeria,Bauchi,Darazo,10.556201653796672,11.11887545,2.000500000000001
Nigeria,Bauchi,Dass,9.471820252261256,10.011407949999999,2.0006000000000013
Nigeria,Bauchi,Gamawa,10.5372515,12.1336358,2.0007000000000015
Nigeria,Bauchi,Ganjuwa,10.168795,10.859426,2.0008000000000017
Nigeria,Bauchi,Giade,10.23468981718198,11.416582649999999,2.000900000000002
Nigeria,Bauchi,Itas/Gadau,10.044534902521644,11.87706395,2.001000000000002
Nigeria,Bauchi,Jama'Are,9.9313943,11.6667127,2.0011000000000023
Nigeria,Bauchi,Katagum,10.34641784281325,12.288477799999999,2.0012000000000025
Nigeria,Bauchi,Kirfi,10.543492392752844,10.42547115,2.0013000000000027
Nigeria,Bauchi,Misau,10.4703,11.3163,2.001400000000003
Nigeria,Bauchi,Ningi,9.5689107,11.0753041,2.001500000000003
Nigeria,Bauchi,Shira,10.088268546870347,11.4764897,2.0016000000000034
Nigeria,Bauchi,Tafawa-Balewa,9.5535375,9.7605154,2.0017000000000036
Nigeria,Bauchi,Toro,9.0677127,10.0550723,2.001800000000004
Nigeria,Bauchi,Warji,9.75,11.183333,2.001900000000004
Nigeria,Bauchi,Zaki,10.24482061512251,12.18746605,2.002000000000004
Nigeria,Bayelsa State,Brass,6.4818844927311074,4.5121961,2.0001
Nigeria,Bayelsa State,Ekeremor,5.779913,5.0552033,2.0002000000000004
Nigeria,Bayelsa State,Kolokuma/Opokuma,6.246108441457386,5.06637585,2.0003000000000006
Nigeria,Bayelsa State,Nembe,6.4019739,4.535746,2.000400000000001
Nigeria,Bayelsa State,Ogbia,6.3166058,4.6868354,2.000500000000001
Nigeria,Bayelsa State,Sagbama,6.1947752,5.1557461,2.0006000000000013
Nigeria,Bayelsa State,Southern Ijaw,5.876791333931289,4.71321975,2.0007000000000015
Nigeria,Bayelsa State,Yenegoa,6.2747786,4.9334651,2.0008000000000017
Nigeria,Benue State,Ado,8.061362696739234,6.780125849999999,2.0001
Nigeria,Benue State,Agatu,7.879691587275744,7.87317565,2.0002000000000004
Nigeria,Benue State,Apa,7.8852036340193585,7.600634100000001,2.0003000000000006
Nigeria,Benue State,Gboko,8.871322377025628,7.37784815,2.000400000000001
Nigeria,Benue State,Guma,8.828653716146246,7.8682914,2.000500000000001
Nigeria,Benue State,Gwer East,8.35274251749189,7.378216999999999,2.0006000000000013
Nigeria,Benue State,Gwer West,8.206342041492976,7.62104465,2.0007000000000015
Nigeria,Benue State,Katsina-Ala,9.283333,7.166667,2.0008000000000017
Nigeria,Benue State,Konshisha,8.618047290964688,7.1204698,2.000900000000002
Nigeria,Benue State,Kwande,9.399803497845813,6.8549397,2.001000000000002
Nigeria,Benue State,Logo,9.207467574683378,7.66717125,2.0011000000000023
Nigeria,Benue State,Markurdi,8.538425,7.7312634,2.0012000000000025
Nigeria,Benue State,Obi,8.30383794000037,7.04398035,2.0013000000000027
Nigeria,Benue State,Ogbadibo,7.645656879745118,7.00883295,2.001400000000003
Nigeria,Benue State,Ohimini,7.95726724779183,7.25025535,2.001500000000003
Nigeria,Benue State,Oju,8.421855,6.8709368,2.0016000000000034
Nigeria,Benue State,Okpokwu,7.910100235718337,7.045375849999999,2.0017000000000036
Nigeria,Benue State,Oturkpo,8.1328576,7.1912599,2.001800000000004
Nigeria,Benue State,Tarka,8.823735009461853,7.61490515,2.001900000000004
Nigeria,Benue State,Ukum,9.60592333685921,7.607726550000001,2.002000000000004
Nigeria,Benue State,Ushongo,9.097223976623711,7.1040665999999995,2.0021000000000044
Nigeria,Benue State,Vandeikya,9.045834371061535,6.833444350000001,2.0022000000000046
Nigeria,Borno State,Abadam,13.2663518,13.617475,2.0001
Nigeria,Borno State,Askira-Uba,13.156518868461916,10.72515255,2.0002000000000004
Nigeria,Borno State,Bama,14.0064277,11.54544,2.0003000000000006
Nigeria,Borno State,Bayo,11.6827984,10.452489,2.000400000000001
Nigeria,Borno State,Biu,12.1909612,10.6146098,2.000500000000001
Nigeria,Borno State,Chibok,12.8480309,10.8690461,2.0006000000000013
Nigeria,Borno State,Damboa,12.7595826,11.1506644,2.0007000000000015
Nigeria,Borno State,Dikwa,13.9187003,12.0348805,2.0008000000000017
Nigeria,Borno State,Gubio,12.7821926,12.4978949,2.000900000000002
Nigeria,Borno State,Guzamala,13.250896927021696,12.864006499999999,2.001000000000002
Nigeria,Borno State,Gwoza,13.6941974,11.0831008,2.0011000000000023
Nigeria,Borno State,Hawul,12.307770259271482,10.4545467,2.0012000000000025
Nigeria,Borno State,Jere,13.181670342190419,11.93607445,2.0013000000000027
Nigeria,Borno State,Kaga,13.9114298,12.150916,2.001400000000003
Nigeria,Borno State,Kala-Balge,14.4671621,12.0826402,2.001500000000003
Nigeria,Borno State,Konduga,13.41006033782285,11.68179215,2.0016000000000034
Nigeria,Borno State,Kukawa,13.626991444489535,12.92146475,2.0017000000000036
Nigeria,Borno State,Kwaya Kusar,11.848337192639754,10.56220565,2.001800000000004
Nigeria,Borno State,Mafa,13.571639595748339,11.949381599999999,2.001900000000004
Nigeria,Borno State,Magumeri,12.774424928735748,12.0780512,2.002000000000004
Nigeria,Borno State,Maiduguri,13.1536214,11.8395375,2.0021000000000044
Nigeria,Borno State,Marte,13.830184,12.365027,2.0022000000000046
Nigeria,Borno State,Mobbar,12.67769691340996,13.066903499999999,2.002300000000005
Nigeria,Borno State,Monguno,13.534786705264894,12.6962838,2.002400000000005
Nigeria,Borno State,Ngala,14.1867246,12.3402064,2.0025000000000053
Nigeria,Borno State,Nganzai,13.125241114358442,12.449344450000002,2.0026000000000055
Nigeria,Borno State,Shani,11.9796686,10.151198,2.0027000000000057
Nigeria,Cross River State,Abi,8.032871142441985,5.88668345,2.0001
Nigeria,Cross River State,Akamkpa,8.544655607884728,5.38964605,2.0002000000000004
Nigeria,Cross River State,Akpabuyo,8.480388103512073,4.89563435,2.0003000000000006
Nigeria,Cross River State,Bekwarra,8.89437370930537,6.7068095,2.000400000000001
Nigeria,Cross River State,Biase,8.052026653081514,5.547368049999999,2.000500000000001
Nigeria,Cross River State,Boki,9.02908406588377,6.26803565,2.0006000000000013
Nigeria,Cross River State,Calabar Municipal,8.346658001516946,5.0153885,2.0007000000000015
Nigeria,Cross River State,Calabar South,8.320731524615253,4.8527024999999995,2.0008000000000017
Nigeria,Cross River State,Etung,8.807615309080273,5.8739933,2.000900000000002
Nigeria,Cross River State,Ikom,8.7239694,5.962765,2.001000000000002
Nigeria,Cross River State,Obanliku,9.2946333825018,6.4864846,2.0011000000000023
Nigeria,Cross River State,Obubra,8.334853,6.0684687,2.0012000000000025
Nigeria,Cross River State,Obudu,9.1684558,6.6682429,2.0013000000000027
Nigeria,Cross River State,Odukpani,8.3392412,5.1318931,2.001400000000003
Nigeria,Cross River State,Ogoja,8.8018459,6.6575336,2.001500000000003
Nigeria,Cross River State,Yakurr,8.177905748477649,5.8176086,2.0016000000000034
Nigeria,Cross River State,Yala,8.495931006643174,6.58959245,2.0017000000000036
Nigeria,Delta,Aniocha North,6.470280438186837,6.36799405,2.0001
Nigeria,Delta,Aniocha South,6.477390127053598,6.1419725,2.0002000000000004
Nigeria,Delta,Bomadi,5.923544,5.1585943,2.0003000000000006
Nigeria,Delta,Burutu,5.5079208,5.3522824,2.000400000000001
Nigeria,Delta,Ethiope East,5.972129657996909,5.6672926,2.000500000000001
Nigeria,Delta,Ethiope West,5.7758592177283745,5.9113228499999995,2.0006000000000013
Nigeria,Delta,Ika North East,6.320776988087539,6.2361939,2.0007000000000015
Nigeria,Delta,Ika South,6.138080871147166,6.1849053000000005,2.0008000000000017
Nigeria,Delta,Isoko North,6.130870491268007,5.52134205,2.000900000000002
Nigeria,Delta,Isoko South,6.211049621044424,5.3895204,2.001000000000002
Nigeria,Delta,Ndokwa East,6.496140761353628,5.6582752,2.0011000000000023
Nigeria,Delta,Ndokwa West,6.416355059643836,5.8260994,2.0012000000000025
Nigeria,Delta,Okpe,5.75187931671686,5.7004104,2.0013000000000027
Nigeria,Delta,Oshimili North,6.64777291488069,6.30333,2.001400000000003
Nigeria,Delta,Oshimili South,6.730733427256107,6.1303620500000005,2.001500000000003
Nigeria,Delta,Patani,6.1921572,5.2281298,2.0016000000000034
Nigeria,Delta,Sapele,5.660127976472991,5.83156395,2.0017000000000036
Nigeria,Delta,Udu,5.821686039389325,5.47735195,2.001800000000004
Nigeria,Delta,Ughelli North,6.01752592725169,5.486883649999999,2.001900000000004
Nigeria,Delta,Ughelli South,5.967778669073083,5.360209449999999,2.002000000000004
Nigeria,Delta,Ukwuani,6.252058277544972,5.8494399999999995,2.0021000000000044
Nigeria,Delta,Uvwie,5.793784028700437,5.56435905,2.0022000000000046
Nigeria,Delta,Warri North,5.134861808677374,5.92353055,2.002300000000005
Nigeria,Delta,Warri South,5.6514533,5.626158,2.002400000000005
Nigeria,Delta,Warri South-West,5.323033095030304,5.60422775,2.0025000000000053
Nigeria,Ebonyi State,Abakaliki,8.1133202,6.3208897,2.0001
Nigeria,Ebonyi State,Afikpo North,7.918471197664151,5.8602469500000005,2.0002000000000004
Nigeria,Ebonyi State,Afikpo South,7.783914192743355,5.8274591000000004,2.0003000000000006
Nigeria,Ebonyi State,Ebonyi,8.133139120996997,6.5335734,2.000400000000001
Nigeria,Ebonyi State,Ezza North,7.98352256784563,6.2590742,2.000500000000001
Nigeria,Ebonyi State,Ezza South,8.021690955000397,6.1269331000000005,2.0006000000000013
Nigeria,Ebonyi State,Ikwo,8.1028,6.0716,2.0007000000000015
Nigeria,Ebonyi State,Ishielu,7.844114881037367,6.4270885,2.0008000000000017
Nigeria,Ebonyi State,Ivo,7.637394973252905,5.9093492,2.000900000000002
Nigeria,Ebonyi State,Izzi,8.271863275150157,6.552373449999999,2.001000000000002
Nigeria,Ebonyi State,Ohaozara,7.793850098935701,6.00455525,2.0011000000000023
Nigeria,Ebonyi State,Ohaukwu,8.010848072925828,6.52403735,2.0012000000000025
Nigeria,Ebonyi State,Onicha,7.8348576,6.1162455,2.0013000000000027
Nigeria,Edo,Akoko-Edo,6.125235110308745,7.352393599999999,2.0001
Nigeria,Edo,Egor,5.5697908,6.3811156,2.0002000000000004
Nigeria,Edo,Esan Central,6.207925867430832,6.7047055,2.0003000000000006
Nigeria,Edo,Esan North-East,6.433488407005409,6.7867315,2.000400000000001
Nigeria,Edo,Esan South-East,6.486083843005495,6.576807049999999,2.000500000000001
Nigeria,Edo,Esan West,6.13966245006791,6.65464905,2.0006000000000013
Nigeria,Edo,Etsako Central,6.515776051138975,6.978096,2.0007000000000015
Nigeria,Edo,Etsako East,6.516912285629234,7.1872207,2.0008000000000017
Nigeria,Edo,Etsako West,6.301801401207017,6.996928199999999,2.000900000000002
Nigeria,Edo,Iguegben,6.242374251089831,6.5091996000000005,2.001000000000002
Nigeria,Edo,Ikpoba-Okha,5.662246701746319,6.199765449999999,2.0011000000000023
Nigeria,Edo,Oredo,5.561790183209288,6.229763050000001,2.0012000000000025
Nigeria,Edo,Orhionmwon,5.948360079068117,6.0884175,2.0013000000000027
Nigeria,Edo,Ovia North-East,5.502826307782771,6.3963337,2.001400000000003
Nigeria,Edo,Ovia South-West,5.299159132565771,6.47095345,2.001500000000003
Nigeria,Edo,Owan East,6.105629730319855,7.030605550000001,2.0016000000000034
Nigeria,Edo,Owan West,5.8934671742557025,6.92744635,2.0017000000000036
Nigeria,Edo,Uhunmwonde,5.900073206903087,6.52593615,2.001800000000004
Nigeria,Ekiti State,Ado-Ekiti,5.22274,7.6232482,2.0001
Nigeria,Ekiti State,Efon,4.934886763006355,7.68364815,2.0002000000000004
Nigeria,Ekiti State,Ekiti East,5.659776705090287,7.72080945,2.0003000000000006
Nigeria,Ekiti State,Ekiti South-West,5.033357944837451,7.52346375,2.000400000000001
Nigeria,Ekiti State,Ekiti West,5.034239031290989,7.7210934,2.000500000000001
Nigeria,Ekiti State,Emure,5.459322,7.436137,2.0006000000000013
Nigeria,Ekiti State,Gbonyin,5.502384054210898,7.6176543500000005,2.0007000000000015
Nigeria,Ekiti State,Ido-Osi,5.196943466283316,7.86334825,2.0008000000000017
Nigeria,Ekiti State,Ijero,5.058355303718265,7.831735849999999,2.000900000000002
Nigeria,Ekiti State,Ikere,5.232248,7.491328,2.001000000000002
Nigeria,Ekiti State,Ikole,5.5050471,7.7888484,2.0011000000000023
Nigeria,Ekiti State,Ilejemeje,5.230613473129341,7.96015315,2.0012000000000025
Nigeria,Ekiti State,Irepodun/Ifelodun,5.2644601866019975,7.70622395,2.0013000000000027
Nigeria,Ekiti State,Ise/Orun,5.384951048253926,7.4205606,2.001400000000003
Nigeria,Ekiti State,Moba,5.131157961258554,7.99288365,2.001500000000003
Nigeria,Ekiti State,Oye,5.337534402902156,7.88053585,2.0016000000000034
Nigeria,Enugu State,Aninri,7.597108458884581,6.0679259000000005,2.0001
Nigeria,Enugu State,Awgu,7.477742,6.0722225,2.0002000000000004
Nigeria,Enugu State,Enugu East,7.556835903397333,6.548344500000001,2.0003000000000006
Nigeria,Enugu State,Enugu North,7.538320722978639,6.44107845,2.000400000000001
Nigeria,Enugu State,Enugu South,7.514390368282138,6.4001342999999995,2.000500000000001
Nigeria,Enugu State,Ezeagu,7.237960116169273,6.41705535,2.0006000000000013
Nigeria,Enugu State,Igbo-Etiti,7.405926584253853,6.6889069,2.0007000000000015
Nigeria,Enugu State,Igbo-Eze-North,7.459485291146693,7.004796750000001,2.0008000000000017
Nigeria,Enugu State,Igbo-Eze-South,7.349986631250698,6.9519151,2.000900000000002
Nigeria,Enugu State,Isi-Uzo,7.680936693306513,6.741861800000001,2.001000000000002
Nigeria,Enugu State,Nkanu East,7.6610906163598065,6.3371067,2.0011000000000023
Nigeria,Enugu State,Nkanu West,7.520835130944854,6.3215568,2.0012000000000025
Nigeria,Enugu State,Nsukka,7.3927,6.8561,2.0013000000000027
Nigeria,Enugu State,Oji-River,7.303022878249402,6.165493250000001,2.001400000000003
Nigeria,Enugu State,Udenu,7.560805075519086,6.89582755,2.001500000000003
Nigeria,Enugu State,Udi,7.397846,6.3227337,2.0016000000000034
Nigeria,Enugu State,Uzo-Uwani,7.162330771688465,6.68966435,2.0017000000000036
Nigeria,FCT,Abaji,6.9440179,8.4737831,2.0001
Nigeria,FCT,Bwari,7.3821688,9.2798754,2.0002000000000004
Nigeria,FCT,Gwagwalada,7.0859144,8.9360261,2.0003000000000006
Nigeria,FCT,Kuje,7.2272022,8.8796312,2.000400000000001
Nigeria,FCT,Kwali,6.955486391908082,8.7173886,2.000500000000001
Nigeria,FCT,Municipal Area Council,7.393632213379185,8.89778425,2.0006000000000013
Nigeria,Gombe State,Akko,10.973204,10.288991,2.0001
Nigeria,Gombe State,Balanga,11.5583606,9.9704812,2.0002000000000004
Nigeria,Gombe State,Billiri,11.141875886913159,9.8350997,2.0003000000000006
Nigeria,Gombe State,Dukku,10.772213,10.8237957,2.000400000000001
Nigeria,Gombe State,Funakaye,11.444681215995438,10.85419905,2.000500000000001
Nigeria,Gombe State,Gombe,11.16297712124402,10.28221605,2.0006000000000013
Nigeria,Gombe State,Kaltungo,11.3118502,9.8197489,2.0007000000000015
Nigeria,Gombe State,Kwami,11.227419583688036,10.49187565,2.0008000000000017
Nigeria,Gombe State,Nafada,11.255126126709488,11.05056365,2.000900000000002
Nigeria,Gombe State,Yamaltu/Deba,11.373215278351738,10.307170750000001,2.001000000000002
Nigeria,Imo State,Aboh-Mbaise,7.260670204366807,5.4188933,2.0001
Nigeria,Imo State,Ahiazu-Mbaise,7.263626847762457,5.5631995,2.0002000000000004
Nigeria,Imo State,Ehime -Mbano,7.300181361809889,5.6882541,2.0003000000000006
Nigeria,Imo State,Ezinihitte,7.322460107520685,5.4732246,2.000400000000001
Nigeria,Imo State,Ideato North,7.1358231552650855,5.8611507,2.000500000000001
Nigeria,Imo State,Ideato South,7.138923109844448,5.8053246000000005,2.0006000000000013
Nigeria,Imo State,Ihitte/Uboma,7.381495792349654,5.6492083,2.0007000000000015
Nigeria,Imo State,Ikeduru,7.148927127483982,5.5596812,2.0008000000000017
Nigeria,Imo State,Isiala Mbano,7.196353758503406,5.68468955,2.000900000000002
Nigeria,Imo State,Isu,7.056131289560314,5.6868982500000005,2.001000000000002
Nigeria,Imo State,Mbatoli,7.0191523268949565,5.59354735,2.0011000000000023
Nigeria,Imo State,Ngor-Okpala,7.157503381166101,5.3274231,2.0012000000000025
Nigeria,Imo State,Njaba,7.00213193492228,5.70549515,2.0013000000000027
Nigeria,Imo State,Nkwerre,7.099426682955977,5.7442951,2.001400000000003
Nigeria,Imo State,Nwangele,7.119574125421648,5.7111706,2.001500000000003
Nigeria,Imo State,Obowo,7.360563717064813,5.5585649,2.0016000000000034
Nigeria,Imo State,Oguta,6.778382444173406,5.65946435,2.0017000000000036
Nigeria,Imo State,Ohaji/Egbema,6.838826088324313,5.4234836,2.001800000000004
Nigeria,Imo State,Okigwe,7.319829879090532,5.822709100000001,2.001900000000004
Nigeria,Imo State,Orlu,7.0409322202359785,5.8179105,2.002000000000004
Nigeria,Imo State,Orsu,6.982806157947056,5.84942675,2.0021000000000044
Nigeria,Imo State,Oru East,6.947875477635026,5.72748475,2.0022000000000046
Nigeria,Imo State,Oru West,6.9107675264366915,5.7544954,2.002300000000005
Nigeria,Imo State,Owerri Municipal,7.021982734009069,5.479900600000001,2.002400000000005
Nigeria,Imo State,Owerri North,7.107475476129818,5.432385699999999,2.0025000000000053
Nigeria,Imo State,Owerri West,6.9851183090486755,5.40682745,2.0026000000000055
Nigeria,Imo State,Unuimo,7.230264232987018,5.79648875,2.0027000000000057
Nigeria,Jigawa State,Auyo,9.93729235,12.335560749999999,2.0001
Nigeria,Jigawa State,Babura,9.0171918,12.7725464,2.0002000000000004
Nigeria,Jigawa State,Biriniwa,10.2348,12.7903,2.0003000000000006
Nigeria,Jigawa State,Birnin Kudu,9.466267712674227,11.437844049999999,2.000400000000001
Nigeria,Jigawa State,Buji,9.671435459593809,11.5121954,2.000500000000001
Nigeria,Jigawa State,Dutse,9.3390747,11.6909859,2.0006000000000013
Nigeria,Jigawa State,Gagarawa,9.5275,12.409167,2.0007000000000015
Nigeria,Jigawa State,Garki,9.202554960971627,12.414004049999999,2.0008000000000017
Nigeria,Jigawa State,Gumel,9.3893318,12.627768,2.000900000000002
Nigeria,Jigawa State,Guri,10.409233943085233,12.705938750000001,2.001000000000002
Nigeria,Jigawa State,Gwaram,9.885833,11.276389,2.0011000000000023
Nigeria,Jigawa State,Gwiwa,8.325192602862844,12.76944125,2.0012000000000025
Nigeria,Jigawa State,Hadejia,10.0418934,12.4526098,2.0013000000000027
Nigeria,Jigawa State,Jahun,9.588065851639504,12.095743299999999,2.001400000000003
Nigeria,Jigawa State,Kafin Hausa,9.913056,12.240556,2.001500000000003
Nigeria,Jigawa State,Kaugama,9.738729714669432,12.458244700000002,2.0016000000000034
Nigeria,Jigawa State,Kazaure,8.4148078,12.6538218,2.0017000000000036
Nigeria,Jigawa State,Kiri Kasama,10.2551,12.6932,2.001800000000004
Nigeria,Jigawa State,Kiyawa,9.624705088571414,11.79845345,2.001900000000004
Nigeria,Jigawa State,Maigatari,9.451389,12.807222,2.002000000000004
Nigeria,Jigawa State,Malam Maduri,9.8813867,12.5613836,2.0021000000000044
Nigeria,Jigawa State,Miga,9.7114006,12.2386199,2.0022000000000046
Nigeria,Jigawa State,Ringim,8.570941709130727,12.679414399999999,2.002300000000005
Nigeria,Jigawa State,Roni,8.273305398280968,12.6575409,2.002400000000005
Nigeria,Jigawa State,Sule Tankakar,9.175374528362445,12.62476765,2.0025000000000053
Nigeria,Jigawa State,Taura,9.36241882485775,12.2724893,2.0026000000000055
Nigeria,Jigawa State,Yankwashi,8.539973,12.742809,2.0027000000000057
Nigeria,Kaduna State,Birnin Gwari,6.543726,10.662429,2.0001
Nigeria,Kaduna State,Chikun,7.070674228379022,10.2420063,2.0002000000000004
Nigeria,Kaduna State,Giwa,7.438302686130255,11.29262035,2.0003000000000006
